"sf","sm","hf","hm","r","sI"
0.05,0.05,0.5,0.5,0.07,0.011656156932323025162064511887115326842470879547504
0.05,0.05,0.5,0.5,0.072,0.011687992359496754173369894410766007971778358314609
0.05,0.05,0.5,0.5,0.074,0.011718145687506063358099848330589015786706321579202
0.05,0.05,0.5,0.5,0.076,0.011746745889209056732862548445764716040463940023572
0.05,0.05,0.5,0.5,0.078,0.011773909168104492664237408897357568538026196937396
0.05,0.05,0.5,0.5,0.08,0.011799740490320030648445157174632608163281711477578
0.05,0.05,0.5,0.5,0.082,0.011824334902605458624547715061776979126851416357658
0.05,0.05,0.5,0.5,0.084,0.011847778670192968654681207568935645764342996534939
0.05,0.05,0.5,0.5,0.086,0.011870150262436424667171542993580963148074475594246
0.05,0.05,0.5,0.5,0.088,0.011891521209335008865436060585238154919307961563147
0.05,0.05,0.5,0.5,0.09,0.011911956848146096331465053988025137474318640497637
0.05,0.05,0.5,0.5,0.092,0.011931516976112965162318034099122962108949814265549
0.05,0.05,0.5,0.5,0.094,0.011950256422730625015806482161618013309685286653617
0.05,0.05,0.5,0.5,0.096,0.011968225552834244555876968077527594452907973450828
0.05,0.05,0.5,0.5,0.098,0.011985470710029892888265375755187352139587855546262
0.05,0.05,0.5,0.5,0.1,0.012002034608525641181569115125305858261731392609289
0.05,0.05,0.5,0.5,0.102,0.012017956680206009577924056996465470102171848140582
0.05,0.05,0.5,0.5,0.104,0.012033273382779117057252719103282979137938326784343
0.05,0.05,0.5,0.5,0.106,0.012048018473977422190892070216701948733565163770337
0.05,0.05,0.5,0.5,0.108,0.012062223256080383194253302713663930847098150583477
0.05,0.05,0.5,0.5,0.11,0.012075916794427043850464256815259267774893463145219
0.05,0.05,0.5,0.5,0.112,0.012089126113079235442483781498156283335091452539525
0.05,0.05,0.5,0.5,0.114,0.012101876370366091982653302253194739334343675192829
0.05,0.05,0.5,0.5,0.116,0.012114191016675074868507509498714000813122042910805
0.05,0.05,0.5,0.5,0.118,0.012126091936543157849167717713822173006375584010533
0.05,0.05,0.5,0.5,0.12,0.012137599576835554714059084863984867377608662102887
0.05,0.05,0.5,0.5,0.122,0.012148733062571207789315771746692396661525336789726
0.05,0.05,0.5,0.5,0.124,0.012159510301758249106391795250283695341666301372905
0.05,0.05,0.5,0.5,0.126,0.012169948080433853913819284130439592097068147185441
0.05,0.05,0.5,0.5,0.128,0.012180062148957205053875573462850591296052093995838
0.05,0.05,0.5,0.5,0.13,0.012189867300478228607214309450711261049517277880944
0.05,0.05,0.5,0.5,0.132,0.012199377442395454629375655708589526107018036565562
0.05,0.05,0.5,0.5,0.134,0.012208605661521370480692483761729693734727552286548
0.05,0.05,0.5,0.5,0.136,0.012217564283590918549060979261815083684984808105721
0.05,0.05,0.5,0.5,0.138,0.012226264927676612819575792732051049264963481225014
0.05,0.05,0.5,0.5,0.14,0.012234718556010642126443830509039531491926984442559
0.05,0.05,0.5,0.5,0.142,0.012242935519659045638370171142239526042356097137115
0.05,0.05,0.5,0.5,0.144,0.012250925600444527214423810658121180734470754968962
0.05,0.05,0.5,0.5,0.146,0.012258698049471814559475875446955725654981162662031
0.05,0.05,0.5,0.5,0.148,0.012266261622571892665735205292483697722648006984075
0.05,0.05,0.5,0.5,0.15,0.012273624612948285690834768462383827497252011549486
0.05,0.05,0.5,0.5,0.152,0.01228079488127925777401417844205113514157386079147
0.05,0.05,0.5,0.5,0.154,0.01228777988350386140656326287609516756555278124298
0.05,0.05,0.5,0.5,0.156,0.012294586696496759490002387754088557794627776523117
0.05,0.05,0.5,0.5,0.158,0.012301222041816319317445581703585234234312617860759
0.05,0.05,0.5,0.5,0.16,0.012307692307692307692307692307692307692307692307692
0.05,0.05,0.5,0.5,0.162,0.012314003569403332543750188521261479448206642672017
0.05,0.05,0.5,0.5,0.164,0.01232016160817973998573739852154599030079223354936
0.05,0.05,0.5,0.5,0.166,0.012326171928754779965959253684467601362333880209472
0.05,0.05,0.5,0.5,0.168,0.01233203977567531820395986426584877695983791410352
0.05,0.05,0.5,0.5,0.17,0.012337770148473039663094548598634612428508848921059
0.05,0.05,0.5,0.5,0.172,0.012343367815787821741835852535692820470780729517465
0.05,0.05,0.5,0.5,0.174,0.012348837328526633201132804207249310104871239872904
0.05,0.05,0.5,0.5,0.176,0.012354183032133831865142626458147142745749989338445
0.05,0.05,0.5,0.5,0.178,0.01235940907804199748687718258679397214893090354706
0.05,0.05,0.5,0.5,0.18,0.01236451943436636416540198748187724883288252830393
0.05,0.05,0.5,0.5,0.182,0.012369517895900437361292841160692553236404750400113
0.05,0.05,0.5,0.5,0.184,0.012374408093465430377325148277622055175487835799474
0.05,0.05,0.5,0.5,0.186,0.012379193502661678043460319831989776110071511723313
0.05,0.05,0.5,0.5,0.188,0.012383877452066131628344176377514384708177962272307
0.05,0.05,0.5,0.5,0.19,0.012388463130916364716729856209719664330740116702889
0.05,0.05,0.5,0.5,0.192,0.012392953596318185933334480030901294421825185404531
0.05,0.05,0.5,0.5,0.194,0.012397351780010926310313929078578774333447703396979
0.05,0.05,0.5,0.5,0.196,0.012401660494721715975211343037279128501826201538366
0.05,0.05,0.5,0.5,0.198,0.012405882440137559243949179296707244681267485139441
0.05,0.05,0.5,0.5,0.2,0.012410020208521734682381249773079628954055721424794
0.05,0.05,0.5,0.5,0.202,0.012414076289998965422577084839509082318710267913641
0.05,0.05,0.5,0.5,0.204,0.012418053077531905483081140643003227691228312191868
0.05,0.05,0.5,0.5,0.206,0.012421952871609752599683630387472624370771470486362
0.05,0.05,0.5,0.5,0.208,0.012425777884668211501459699146592696453544317831896
0.05,0.05,0.5,0.5,0.21,0.012429530245258579659947907083988615650483226849082
0.05,0.05,0.5,0.5,0.212,0.012433212001982397727827816274513609437513347750291
0.05,0.05,0.5,0.5,0.214,0.012436825127206887875219463743646062719100728141267
0.05,0.05,0.5,0.5,0.216,0.012440371520575284871886425397789305711193765096002
0.05,0.05,0.5,0.5,0.218,0.012443853012325137910828508278376937727854140910768
0.05,0.05,0.5,0.5,0.22,0.012447271366426717585913831733307230252378127021441
0.05,0.05,0.5,0.5,0.222,0.01245062828355279469387431420815099724834095367132
0.05,0.05,0.5,0.5,0.224,0.012453925403890258921811748052492358109962403803848
0.05,0.05,0.5,0.5,0.226,0.012457164309803309944232334142354625772410722081312
0.05,0.05,0.5,0.5,0.228,0.012460346528357275506421828505225450657782730196734
0.05,0.05,0.5,0.5,0.23,0.012463473533711485750779214656538310689559072499119
0.05,0.05,0.5,0.5,0.232,0.012466546749389055852699278213743127578913431172636
0.05,0.05,0.5,0.5,0.234,0.012469567550430895894650174959549548865037139372627
0.05,0.05,0.5,0.5,0.236,0.012472537265440774119756990664581879310859107668448
0.05,0.05,0.5,0.5,0.238,0.012475457178527803907014593842101068066413556129916
0.05,0.05,0.5,0.5,0.24,0.012478328531152302942195660351652852364276015044308
0.05,0.05,0.5,0.5,0.242,0.012481152523880582340021164461619059806074658209735
0.05,0.05,0.5,0.5,0.244,0.01248393031805386137125978230082647277216505328142
0.05,0.05,0.5,0.5,0.246,0.012486663037376167654740918056679083801223682291816
0.05,0.05,0.5,0.5,0.248,0.012489351769425771083473373652121203351407957852507
0.05,0.05,0.5,0.5,0.25,0.012491997567094410444560168725669826488195348184341
0.05,0.05,0.5,0.5,0.252,0.012494601449958302909181382025179270781254183748634
0.05,0.05,0.5,0.5,0.254,0.012497164405584676707178163418854129949660618596248
0.05,0.05,0.5,0.5,0.256,0.012499687390777334893098385088580224310017767817179
0.05,0.05,0.5,0.5,0.258,0.012502171332764541813516253335715133944573442592155
0.05,0.05,0.5,0.5,0.26,0.012504617130332322468378985686809108754349659953695
0.05,0.05,0.5,0.5,0.262,0.012507025654906077293985145992276089994816134849445
0.05,0.05,0.5,0.5,0.264,0.012509397751583239947192531897588544702462178766145
0.05,0.05,0.5,0.5,0.266,0.012511734240119542489777174518510987633662720051309
0.05,0.05,0.5,0.5,0.268,0.012514035915871300086116516263067850029155805545273
0.05,0.05,0.5,0.5,0.27,0.012516303550695985134727885618066353461469486469365
0.05,0.05,0.5,0.5,0.272,0.012518537893813227917237498820754686301974451991199
0.05,0.05,0.5,0.5,0.274,0.012520739672628256688466987953928632347807973860581
0.05,0.05,0.5,0.5,0.276,0.012522909593519674023612057490996555123698737462428
0.05,0.05,0.5,0.5,0.278,0.012525048342593357607181492633657356647854647894565
0.05,0.05,0.5,0.5,0.28,0.012527156586404171962636268751535666305874496578925
0.05,0.05,0.5,0.5,0.282,0.01252923497264708239183368930031372027038632962896
0.05,0.05,0.5,0.5,0.284,0.012531284130819173167447151515625721425906156409111
0.05,0.05,0.5,0.5,0.286,0.012533304672853988382055031680668271462418132896084
0.05,0.05,0.5,0.5,0.288,0.012535297193729535418819203683658605211769065433157
0.05,0.05,0.5,0.5,0.29,0.012537262272051217413936781793955795307608943835707
0.05,0.05,0.5,0.5,0.292,0.012539200470610892000389906025321979484652796321432
0.05,0.05,0.5,0.5,0.294,0.012541112336923188750523729975989408400325961294177
0.05,0.05,0.5,0.5,0.296,0.012542998403740156788804726601894246297417057584158
0.05,0.05,0.5,0.5,0.298,0.012544859189545256763663042701287247260133703655798
0.05,0.05,0.5,0.5,0.3,0.012546695199027657505626975422030346569487387751971
0.05,0.05,0.5,0.5,0.302,0.01254850692353774703263843433453286943301403658917
0.05,0.05,0.5,0.5,0.304,0.01255029484152471988333874114795579240000343943435
0.05,0.05,0.5,0.5,0.306,0.012552059418957057871032556305123461771618069458767
0.05,0.05,0.5,0.5,0.308,0.012553801109726679074568893037037641733921451243351
0.05,0.05,0.5,0.5,0.31,0.012555520356037490049851491980831994131421212471677
0.05,0.05,0.5,0.5,0.312,0.012557217588779038701196341510033230130287814579595
0.05,0.05,0.5,0.5,0.314,0.012558893227885929850248733467401168332556726690107
0.05,0.05,0.5,0.5,0.316,0.012560547682683632146658949283452033590026198800481
0.05,0.05,0.5,0.5,0.318,0.012562181352221273453489584173737610538722553570949
0.05,0.05,0.5,0.5,0.32,0.012563794625591992094282728467995287505531875569564
0.05,0.05,0.5,0.5,0.322,0.012565387882241383258707337360302217657474332837417
0.05,0.05,0.5,0.5,0.324,0.012566961492264553327966634700658601667028488875672
0.05,0.05,0.5,0.5,0.326,0.012568515816692269804737620848032335197599966728009
0.05,0.05,0.5,0.5,0.328,0.012570051207766670826742284056481776553423578313934
0.05,0.05,0.5,0.5,0.33,0.012571568009206975825394293406395734477689459203
0.05,0.05,0.5,0.5,0.332,0.01257306655646561768406304754697072822620107946145
0.05,0.05,0.5,0.5,0.334,0.012574547176975196682152073162304573429063696671789
0.05,0.05,0.5,0.5,0.336,0.012576010190386637513909789810311210813201319387041
0.05,0.05,0.5,0.5,0.338,0.012577455908798912681559725651716666807952818492278
0.05,0.05,0.5,0.5,0.34,0.012578884636980678521902569412581822071611457941866
0.05,0.05,0.5,0.5,0.342,0.012580296672584153978734230394437287968090722076393
0.05,0.05,0.5,0.5,0.344,0.012581692306351556928492041772137467699838692847166
0.05,0.05,0.5,0.5,0.346,0.012583071822314398355011522399824010852491738891444
0.05,0.05,0.5,0.5,0.348,0.012584435497985920905726370859077698932735250794436
0.05,0.05,0.5,0.5,0.35,0.012585783604546955303495487878148035433202780395362
0.05,0.05,0.5,0.5,0.352,0.012587116407025455695563930427473560198232816825968
0.05,0.05,0.5,0.5,0.354,0.012588434164469963256502267771862637551570070864617
0.05,0.05,0.5,0.5,0.356,0.012589737130117236190168786772122731713227964560954
0.05,0.05,0.5,0.5,0.358,0.012591025551554273663800918043700353301995355160755
0.05,0.05,0.5,0.5,0.36,0.012592299670874951124274425027434396197096998421043
0.05,0.05,0.5,0.5,0.362,0.012593559724831474863255760805060779115892953721853
0.05,0.05,0.5,0.5,0.364,0.012594805944980854587051961568139183876864832398816
0.05,0.05,0.5,0.5,0.366,0.012596038557826584082709409851175416459604281305532
0.05,0.05,0.5,0.5,0.368,0.012597257784955711830135732733830313095660357714631
0.05,0.05,0.5,0.5,0.37,0.012598463843171475567959061505494935481715340236523
0.05,0.05,0.5,0.5,0.372,0.012599656944621667357077936915771279825332522084867
0.05,0.05,0.5,0.5,0.374,0.012600837296922888580230657835398782980138017762256
0.05,0.05,0.5,0.5,0.376,0.012602005103280847549437681866531644831007949690177
0.05,0.05,0.5,0.5,0.378,0.012603160562606845947958771645591824215834826971466
0.05,0.05,0.5,0.5,0.38,0.012604303869630594192603775280571857565944185358782
0.05,0.05,0.5,0.5,0.382,0.012605435215009489949955343087681064771843840546949
0.05,0.05,0.5,0.5,0.384,0.012606554785434488461323671673330946320738298157777
0.05,0.05,0.5,0.5,0.386,0.01260766276373268801192854579247602787322276037702
0.05,0.05,0.5,0.5,0.388,0.012608759328966748806561955660121017306604995536633
0.05,0.05,0.5,0.5,0.39,0.012609844656531258674244306749426758917403975186822
0.05,0.05,0.5,0.5,0.392,0.012610918918246154406271361005401511539275495818289
0.05,0.05,0.5,0.5,0.394,0.012611982282447303124341234226141472776863349564303
0.05,0.05,0.5,0.5,0.396,0.012613034914074343867555815102757468063553322305108
0.05,0.05,0.5,0.5,0.398,0.012614076974755885568997444394638535770296461573977
0.05,0.05,0.5,0.5,0.4,0.012615108622892153754827055324680021763331817231647
0.05,0.05,0.5,0.5,0.402,0.012616130013735174632487908922358707800859340591256
0.05,0.05,0.5,0.5,0.404,0.012617141299466581731168901168910365821659655972617
0.05,0.05,0.5,0.5,0.406,0.012618142629273126909179560044667843173164080702099
0.05,0.05,0.5,0.5,0.408,0.012619134149419974341741928758471580076937929022588
0.05,0.05,0.5,0.5,0.41,0.012620116003321853041744333768611561938240021654462
0.05,0.05,0.5,0.5,0.412,0.012621088331612140538441974116614259094244940137763
0.05,0.05,0.5,0.5,0.414,0.012622051272209947538502325782469018964761466601151
0.05,0.05,0.5,0.5,0.416,0.012623004960385270714091408731883725751007064424107
0.05,0.05,0.5,0.5,0.418,0.012623949528822278198111389748430119081162394179991
0.05,0.05,0.5,0.5,0.42,0.012624885107680789911763462966920754102157926730398
0.05,0.05,0.5,0.5,0.422,0.012625811824656012499139349087726426755427493024844
0.05,0.05,0.5,0.5,0.424,0.012626729805036586392625146967774723909551856197242
0.05,0.05,0.5,0.5,0.426,0.012627639171761000376870834969940826602395355654447
0.05,0.05,0.5,0.5,0.428,0.012628540045472426953514594709718252685172323003326
0.05,0.05,0.5,0.5,0.43,0.012629432544572029829556122796523996928372130813507
0.05,0.05,0.5,0.5,0.432,0.012630316785270792955263178506918792489396235046623
0.05,0.05,0.5,0.5,0.434,0.012631192881639918718988170781652189239433984220639
0.05,0.05,0.5,0.5,0.436,0.012632060945659841162674357500825284601628939926984
0.05,0.05,0.5,0.5,0.438,0.012632921087267898409731911307761839528020731053561
0.05,0.05,0.5,0.5,0.44,0.012633773414404706893120565708889399068675579926529
0.05,0.05,0.5,0.5,0.442,0.012634618033059278432806613995794921033012208873134
0.05,0.05,0.5,0.5,0.444,0.01263545504731291973533879179481034067884433107244
0.05,0.05,0.5,0.5,0.446,0.012636284559381952471325238968382989421008066212405
0.05,0.05,0.5,0.5,0.448,0.012637106669659290726443923663820706582186009166949
0.05,0.05,0.5,0.5,0.45,0.012637921476754911315762388945511366742506680947511
0.05,0.05,0.5,0.5,0.452,0.012638729077535251197182532777591179693287707024206
0.05,0.05,0.5,0.5,0.454,0.012639529567161565015481302296204016613560731856855
0.05,0.05,0.5,0.5,0.456,0.012640323039127274651517403467532497778241219234518
0.05,0.05,0.5,0.5,0.458,0.012641109585294341539650172760098417676923785142104
0.05,0.05,0.5,0.5,0.46,0.012641889295928691448301034656436239834890987978538
0.05,0.05,0.5,0.5,0.462,0.012642662259734720392005404385831070284757706007666
0.05,0.05,0.5,0.5,0.464,0.012643428563888909356467111361293946561699346709585
0.05,0.05,0.5,0.5,0.466,0.012644188294072574569336176672855082105411845993835
0.05,0.05,0.5,0.5,0.468,0.012644941534503779137061673884695560668367583494604
0.05,0.05,0.5,0.5,0.47,0.012645688367968430990677801054582263971572424903309
0.05,0.05,0.5,0.5,0.472,0.012646428875850591239288483441013932160459935236376
0.05,0.05,0.5,0.5,0.474,0.012647163138162016217917393348770947048521317564763
0.05,0.05,0.5,0.5,0.476,0.012647891233570955734944656037582854285466490115147
0.05,0.05,0.5,0.5,0.478,0.012648613239430229272278757500837966998559182828411
0.05,0.05,0.5,0.5,0.48,0.012649329231804601167490865895326221481982134817542
0.05,0.05,0.5,0.5,0.482,0.012650039285497475110203136158228988665201506608052
0.05,0.05,0.5,0.5,0.484,0.012650743474076927613959675627065380385095631813911
0.05,0.05,0.5,0.5,0.486,0.0126514418699010994785560669816394438238298012382
0.05,0.05,0.5,0.5,0.488,0.012652134544142963635345837563739786164630922501832
0.05,0.05,0.5,0.5,0.49,0.012652821566814487168410663333823795800310349726848
0.05,0.05,0.5,0.5,0.492,0.012653503006790204726749288914989931188823897762767
0.05,0.05,0.5,0.5,0.494,0.012654178931830219985923178412688946141736541369278
0.05,0.05,0.5,0.5,0.496,0.012654849408602651281049002478935190623118687221102
0.05,0.05,0.5,0.5,0.498,0.012655514502705537015840720736548098307203337311106
